/home/ec2-user/venv/lib64/python3.9/site-packages/boto3/compat.py:89: PythonDeprecationWarning: Boto3 will no longer support Python 3.9 starting April 29, 2026. To continue receiving service updates, bug fixes, and security updates please upgrade to Python 3.10 or later. More information can be found here: https://aws.amazon.com/blogs/developer/python-support-policy-updates-for-aws-sdks-and-tools/
  warnings.warn(warning, PythonDeprecationWarning)
Connected to Coinbase WebSocket
Sent: BTC-USD | $64040.73 (Buffer: 31/100)
Sent: BTC-USD | $64040.73 (Buffer: 32/100)
Sent: BTC-USD | $64040.73 (Buffer: 33/100)
Sent: BTC-USD | $64040.73 (Buffer: 34/100)
Sent: BTC-USD | $64040.73 (Buffer: 35/100)
Sent: BTC-USD | $64040.74 (Buffer: 36/100)
Sent: BTC-USD | $64040.73 (Buffer: 37/100)
Sent: BTC-USD | $64040.74 (Buffer: 38/100)
Sent: ETH-USD | $1856.89 (Buffer: 39/100)
Sent: BTC-USD | $64040.73 (Buffer: 40/100)
Sent: BTC-USD | $64036.98 (Buffer: 41/100)
Sent: BTC-USD | $64036.98 (Buffer: 42/100)
Sent: BTC-USD | $64036.98 (Buffer: 43/100)
Sent: BTC-USD | $64036.98 (Buffer: 44/100)
Sent: BTC-USD | $64036.98 (Buffer: 45/100)
Sent: BTC-USD | $64036.98 (Buffer: 46/100)
Sent: BTC-USD | $64036.98 (Buffer: 47/100)
Sent: BTC-USD | $64036.98 (Buffer: 48/100)
Sent: BTC-USD | $64036.98 (Buffer: 49/100)
Sent: BTC-USD | $64036.98 (Buffer: 50/100)
Sent: BTC-USD | $64036.98 (Buffer: 51/100)
Sent: BTC-USD | $64036.99 (Buffer: 52/100)
📦 Flushed 52 trades to S3: raw_batch/batch_20260725_125340_52.json
Sent: ETH-USD | $1856.96 (Buffer: 1/100)
Sent: BTC-USD | $64036.98 (Buffer: 2/100)
Sent: BTC-USD | $64036.99 (Buffer: 3/100)
Sent: BTC-USD | $64036.98 (Buffer: 4/100)
Sent: BTC-USD | $64036.98 (Buffer: 5/100)
Sent: SOL-USD | $73.84 (Buffer: 6/100)
Sent: BTC-USD | $64036.99 (Buffer: 7/100)
Sent: BTC-USD | $64036.98 (Buffer: 8/100)
Sent: BTC-USD | $64036.98 (Buffer: 9/100)
Sent: BTC-USD | $64036.98 (Buffer: 10/100)
Sent: BTC-USD | $64036.98 (Buffer: 11/100)
Sent: BTC-USD | $64036.98 (Buffer: 12/100)
Sent: BTC-USD | $64036.98 (Buffer: 13/100)
Sent: BTC-USD | $64036.98 (Buffer: 14/100)
Sent: BTC-USD | $64036.98 (Buffer: 15/100)
Sent: DOGE-USD | $0.06963 (Buffer: 16/100)
Sent: BTC-USD | $64036.98 (Buffer: 17/100)
Sent: BTC-USD | $64036.98 (Buffer: 18/100)
Sent: BTC-USD | $64036.99 (Buffer: 19/100)
Sent: BTC-USD | $64036.98 (Buffer: 20/100)
Sent: BTC-USD | $64036.98 (Buffer: 21/100)
Sent: ETH-USD | $1857.27 (Buffer: 22/100)
Sent: BTC-USD | $64036.98 (Buffer: 23/100)
Sent: SOL-USD | $73.84 (Buffer: 24/100)
Sent: BTC-USD | $64036.99 (Buffer: 25/100)
Sent: BTC-USD | $64036.98 (Buffer: 26/100)
Sent: BTC-USD | $64036.98 (Buffer: 27/100)
Sent: BTC-USD | $64036.56 (Buffer: 28/100)
Sent: BTC-USD | $64035.93 (Buffer: 29/100)
Sent: BTC-USD | $64035.93 (Buffer: 30/100)
Sent: BTC-USD | $64035.93 (Buffer: 31/100)
Sent: ETH-USD | $1857.28 (Buffer: 32/100)
Sent: BTC-USD | $64035.93 (Buffer: 33/100)
Sent: BTC-USD | $64035.93 (Buffer: 34/100)
Sent: BTC-USD | $64035.94 (Buffer: 35/100)
Sent: ETH-USD | $1857.28 (Buffer: 36/100)
Sent: BTC-USD | $64035.93 (Buffer: 37/100)
Sent: BTC-USD | $64043.24 (Buffer: 38/100)
Sent: BTC-USD | $64043.24 (Buffer: 39/100)
Sent: BTC-USD | $64043.24 (Buffer: 40/100)
Sent: BTC-USD | $64043.24 (Buffer: 41/100)
Sent: BTC-USD | $64043.24 (Buffer: 42/100)
Sent: BTC-USD | $64043.24 (Buffer: 43/100)
Sent: BTC-USD | $64043.24 (Buffer: 44/100)
Sent: BTC-USD | $64043.25 (Buffer: 45/100)
Sent: BTC-USD | $64043.24 (Buffer: 46/100)
Sent: BTC-USD | $64043.24 (Buffer: 47/100)
Sent: BTC-USD | $64043.24 (Buffer: 48/100)
Sent: BTC-USD | $64043.24 (Buffer: 49/100)
Sent: BTC-USD | $64043.24 (Buffer: 50/100)
Sent: BTC-USD | $64043.24 (Buffer: 51/100)
📦 Flushed 51 trades to S3: raw_batch/batch_20260725_125440_51.json
Sent: BTC-USD | $64043.25 (Buffer: 1/100)
Sent: BTC-USD | $64048.28 (Buffer: 2/100)
Sent: BTC-USD | $64048.28 (Buffer: 3/100)
Sent: BTC-USD | $64048.28 (Buffer: 4/100)
Sent: BTC-USD | $64048.28 (Buffer: 5/100)
Sent: BTC-USD | $64048.28 (Buffer: 6/100)
Sent: BTC-USD | $64048.28 (Buffer: 7/100)
Sent: SOL-USD | $73.86 (Buffer: 8/100)
Sent: BTC-USD | $64046.69 (Buffer: 9/100)
Sent: BTC-USD | $64046.69 (Buffer: 10/100)
Sent: BTC-USD | $64046.69 (Buffer: 11/100)
Sent: BTC-USD | $64046.69 (Buffer: 12/100)
Sent: BTC-USD | $64046.02 (Buffer: 13/100)
Sent: BTC-USD | $64046.03 (Buffer: 14/100)
Sent: BTC-USD | $64046.04 (Buffer: 15/100)
Sent: SOL-USD | $73.85 (Buffer: 16/100)
Sent: ETH-USD | $1857.6 (Buffer: 17/100)
Sent: BTC-USD | $64046.05 (Buffer: 18/100)
Sent: BTC-USD | $64046.05 (Buffer: 19/100)
Sent: ETH-USD | $1857.6 (Buffer: 20/100)
Sent: BTC-USD | $64046.05 (Buffer: 21/100)
Sent: BTC-USD | $64046.05 (Buffer: 22/100)
Sent: BTC-USD | $64046.05 (Buffer: 23/100)
Sent: BTC-USD | $64046.05 (Buffer: 24/100)
Sent: BTC-USD | $64049.99 (Buffer: 25/100)
Sent: BTC-USD | $64049.99 (Buffer: 26/100)
Sent: BTC-USD | $64049.99 (Buffer: 27/100)
Sent: BTC-USD | $64049.99 (Buffer: 28/100)
Sent: BTC-USD | $64049.99 (Buffer: 29/100)
Sent: ETH-USD | $1857.6 (Buffer: 30/100)
Sent: DOGE-USD | $0.06966 (Buffer: 31/100)
Sent: BTC-USD | $64050.0 (Buffer: 32/100)
Sent: BTC-USD | $64050.0 (Buffer: 33/100)
Sent: BTC-USD | $64049.99 (Buffer: 34/100)
Sent: BTC-USD | $64050.0 (Buffer: 35/100)
Sent: ETH-USD | $1857.67 (Buffer: 36/100)
Sent: ETH-USD | $1857.78 (Buffer: 37/100)
Sent: BTC-USD | $64049.99 (Buffer: 38/100)
Sent: BTC-USD | $64049.99 (Buffer: 39/100)
Sent: BTC-USD | $64049.99 (Buffer: 40/100)
Sent: BTC-USD | $64049.99 (Buffer: 41/100)
Sent: BTC-USD | $64049.99 (Buffer: 42/100)
Sent: BTC-USD | $64049.99 (Buffer: 43/100)
Sent: BTC-USD | $64049.99 (Buffer: 44/100)
Sent: BTC-USD | $64049.99 (Buffer: 45/100)
Sent: BTC-USD | $64049.99 (Buffer: 46/100)
Sent: BTC-USD | $64049.99 (Buffer: 47/100)
Sent: BTC-USD | $64049.99 (Buffer: 48/100)
Sent: BTC-USD | $64049.99 (Buffer: 49/100)
Sent: BTC-USD | $64049.99 (Buffer: 50/100)
📦 Flushed 50 trades to S3: raw_batch/batch_20260725_125540_50.json
Sent: BTC-USD | $64049.99 (Buffer: 1/100)
Sent: BTC-USD | $64049.99 (Buffer: 2/100)
Sent: BTC-USD | $64047.73 (Buffer: 3/100)
Sent: BTC-USD | $64047.73 (Buffer: 4/100)
Sent: BTC-USD | $64047.73 (Buffer: 5/100)
Sent: BTC-USD | $64046.44 (Buffer: 6/100)
Sent: BTC-USD | $64046.44 (Buffer: 7/100)
Sent: BTC-USD | $64046.44 (Buffer: 8/100)
Sent: BTC-USD | $64046.44 (Buffer: 9/100)
Sent: BTC-USD | $64046.44 (Buffer: 10/100)
Sent: BTC-USD | $64046.44 (Buffer: 11/100)
Sent: BTC-USD | $64041.65 (Buffer: 12/100)
Sent: BTC-USD | $64040.76 (Buffer: 13/100)
Sent: BTC-USD | $64040.76 (Buffer: 14/100)
Sent: BTC-USD | $64040.76 (Buffer: 15/100)
Sent: BTC-USD | $64040.76 (Buffer: 16/100)
Sent: ETH-USD | $1857.49 (Buffer: 17/100)
Sent: BTC-USD | $64040.76 (Buffer: 18/100)
Sent: BTC-USD | $64040.76 (Buffer: 19/100)
Sent: BTC-USD | $64040.76 (Buffer: 20/100)
Sent: BTC-USD | $64040.76 (Buffer: 21/100)
Sent: BTC-USD | $64040.76 (Buffer: 22/100)
Sent: BTC-USD | $64040.76 (Buffer: 23/100)
Sent: BTC-USD | $64040.76 (Buffer: 24/100)
Sent: BTC-USD | $64040.77 (Buffer: 25/100)
Sent: BTC-USD | $64040.77 (Buffer: 26/100)
Sent: BTC-USD | $64040.76 (Buffer: 27/100)
Sent: BTC-USD | $64040.76 (Buffer: 28/100)
Sent: BTC-USD | $64040.76 (Buffer: 29/100)
Sent: BTC-USD | $64040.76 (Buffer: 30/100)
Sent: BTC-USD | $64040.76 (Buffer: 31/100)
Sent: BTC-USD | $64040.76 (Buffer: 32/100)
Sent: BTC-USD | $64040.76 (Buffer: 33/100)
Sent: BTC-USD | $64040.76 (Buffer: 34/100)
Sent: BTC-USD | $64040.77 (Buffer: 35/100)
Sent: BTC-USD | $64044.92 (Buffer: 36/100)
Sent: ETH-USD | $1857.99 (Buffer: 37/100)
Sent: BTC-USD | $64047.73 (Buffer: 38/100)
Sent: BTC-USD | $64047.73 (Buffer: 39/100)
Sent: BTC-USD | $64047.73 (Buffer: 40/100)
Sent: BTC-USD | $64047.73 (Buffer: 41/100)
Sent: BTC-USD | $64047.74 (Buffer: 42/100)
Sent: BTC-USD | $64049.51 (Buffer: 43/100)
Sent: BTC-USD | $64049.42 (Buffer: 44/100)
Sent: ETH-USD | $1857.98 (Buffer: 45/100)
Sent: BTC-USD | $64043.46 (Buffer: 46/100)
Sent: SOL-USD | $73.86 (Buffer: 47/100)
Sent: BTC-USD | $64043.46 (Buffer: 48/100)
Sent: SOL-USD | $73.88 (Buffer: 49/100)
Sent: BTC-USD | $64043.47 (Buffer: 50/100)
Sent: BTC-USD | $64043.46 (Buffer: 51/100)
Sent: BTC-USD | $64043.46 (Buffer: 52/100)
📦 Flushed 52 trades to S3: raw_batch/batch_20260725_125641_52.json
Sent: BTC-USD | $64043.46 (Buffer: 1/100)
Sent: BTC-USD | $64043.46 (Buffer: 2/100)
Sent: BTC-USD | $64043.46 (Buffer: 3/100)
Sent: BTC-USD | $64043.47 (Buffer: 4/100)
Sent: BTC-USD | $64043.46 (Buffer: 5/100)
Sent: BTC-USD | $64043.46 (Buffer: 6/100)
Sent: SOL-USD | $73.88 (Buffer: 7/100)
Sent: BTC-USD | $64049.37 (Buffer: 8/100)
Sent: SOL-USD | $73.88 (Buffer: 9/100)
Sent: BTC-USD | $64049.37 (Buffer: 10/100)
Sent: BTC-USD | $64049.37 (Buffer: 11/100)
Sent: BTC-USD | $64049.37 (Buffer: 12/100)
Sent: BTC-USD | $64049.37 (Buffer: 13/100)
Sent: BTC-USD | $64049.37 (Buffer: 14/100)
Sent: BTC-USD | $64049.37 (Buffer: 15/100)
Sent: BTC-USD | $64049.37 (Buffer: 16/100)
Sent: BTC-USD | $64049.37 (Buffer: 17/100)
Sent: BTC-USD | $64049.37 (Buffer: 18/100)
Sent: BTC-USD | $64049.37 (Buffer: 19/100)
Sent: BTC-USD | $64049.37 (Buffer: 20/100)
Sent: SOL-USD | $73.87 (Buffer: 21/100)
Sent: BTC-USD | $64049.37 (Buffer: 22/100)
Sent: BTC-USD | $64049.37 (Buffer: 23/100)
Sent: DOGE-USD | $0.06967 (Buffer: 24/100)
Sent: BTC-USD | $64049.37 (Buffer: 25/100)
Sent: BTC-USD | $64049.38 (Buffer: 26/100)
Sent: BTC-USD | $64049.37 (Buffer: 27/100)
Sent: BTC-USD | $64049.37 (Buffer: 28/100)
Sent: SOL-USD | $73.87 (Buffer: 29/100)
Sent: ETH-USD | $1857.92 (Buffer: 30/100)
Sent: BTC-USD | $64049.38 (Buffer: 31/100)
Sent: BTC-USD | $64049.37 (Buffer: 32/100)
Sent: BTC-USD | $64049.37 (Buffer: 33/100)
Sent: BTC-USD | $64049.37 (Buffer: 34/100)
Sent: BTC-USD | $64049.37 (Buffer: 35/100)
Sent: BTC-USD | $64049.37 (Buffer: 36/100)
Sent: BTC-USD | $64049.37 (Buffer: 37/100)
Sent: BTC-USD | $64049.37 (Buffer: 38/100)
Sent: BTC-USD | $64049.37 (Buffer: 39/100)
Sent: ETH-USD | $1857.72 (Buffer: 40/100)
Sent: BTC-USD | $64049.37 (Buffer: 41/100)
Sent: BTC-USD | $64049.37 (Buffer: 42/100)
Sent: BTC-USD | $64049.37 (Buffer: 43/100)
Sent: SOL-USD | $73.88 (Buffer: 44/100)
Sent: BTC-USD | $64049.37 (Buffer: 45/100)
Sent: ETH-USD | $1857.62 (Buffer: 46/100)
📦 Flushed 46 trades to S3: raw_batch/batch_20260725_125741_46.json
Sent: BTC-USD | $64049.37 (Buffer: 1/100)
Sent: BTC-USD | $64049.37 (Buffer: 2/100)
Sent: BTC-USD | $64049.37 (Buffer: 3/100)
Sent: BTC-USD | $64049.37 (Buffer: 4/100)
Sent: BTC-USD | $64049.37 (Buffer: 5/100)
Sent: BTC-USD | $64049.38 (Buffer: 6/100)
Sent: BTC-USD | $64049.37 (Buffer: 7/100)
Sent: ETH-USD | $1857.63 (Buffer: 8/100)
Sent: BTC-USD | $64049.38 (Buffer: 9/100)
Sent: BTC-USD | $64049.38 (Buffer: 10/100)
Sent: BTC-USD | $64049.37 (Buffer: 11/100)
Sent: BTC-USD | $64049.37 (Buffer: 12/100)
Sent: DOGE-USD | $0.06966 (Buffer: 13/100)
Sent: BTC-USD | $64049.37 (Buffer: 14/100)
Sent: BTC-USD | $64049.37 (Buffer: 15/100)
Sent: BTC-USD | $64049.37 (Buffer: 16/100)
Sent: BTC-USD | $64049.38 (Buffer: 17/100)
Sent: BTC-USD | $64049.38 (Buffer: 18/100)
Sent: BTC-USD | $64049.38 (Buffer: 19/100)
Sent: ETH-USD | $1857.44 (Buffer: 20/100)
Sent: BTC-USD | $64049.37 (Buffer: 21/100)
Sent: BTC-USD | $64048.08 (Buffer: 22/100)
Sent: BTC-USD | $64048.08 (Buffer: 23/100)
Sent: BTC-USD | $64048.08 (Buffer: 24/100)
Sent: BTC-USD | $64048.08 (Buffer: 25/100)
Sent: BTC-USD | $64048.08 (Buffer: 26/100)
Sent: BTC-USD | $64048.08 (Buffer: 27/100)
Sent: BTC-USD | $64048.09 (Buffer: 28/100)
Sent: BTC-USD | $64048.08 (Buffer: 29/100)
Sent: ETH-USD | $1857.5 (Buffer: 30/100)
Sent: BTC-USD | $64048.09 (Buffer: 31/100)
Sent: BTC-USD | $64048.08 (Buffer: 32/100)
Sent: BTC-USD | $64048.08 (Buffer: 33/100)
Sent: ETH-USD | $1857.52 (Buffer: 34/100)
Sent: ETH-USD | $1857.55 (Buffer: 35/100)
Sent: ETH-USD | $1857.55 (Buffer: 36/100)
Sent: BTC-USD | $64048.09 (Buffer: 37/100)
Sent: BTC-USD | $64048.08 (Buffer: 38/100)
Sent: SOL-USD | $73.87 (Buffer: 39/100)
Sent: BTC-USD | $64048.09 (Buffer: 40/100)
Sent: BTC-USD | $64048.08 (Buffer: 41/100)
Sent: SOL-USD | $73.87 (Buffer: 42/100)
Sent: ETH-USD | $1857.54 (Buffer: 43/100)
Sent: BTC-USD | $64048.08 (Buffer: 44/100)
📦 Flushed 44 trades to S3: raw_batch/batch_20260725_125841_44.json
Sent: BTC-USD | $64048.09 (Buffer: 1/100)
Sent: BTC-USD | $64048.08 (Buffer: 2/100)
Sent: BTC-USD | $64048.08 (Buffer: 3/100)
Sent: BTC-USD | $64048.08 (Buffer: 4/100)
Sent: BTC-USD | $64048.08 (Buffer: 5/100)
Sent: BTC-USD | $64048.08 (Buffer: 6/100)
Sent: SOL-USD | $73.87 (Buffer: 7/100)
Sent: ETH-USD | $1857.54 (Buffer: 8/100)
Sent: BTC-USD | $64048.08 (Buffer: 9/100)
Sent: BTC-USD | $64048.08 (Buffer: 10/100)
Sent: BTC-USD | $64048.08 (Buffer: 11/100)
Sent: BTC-USD | $64048.08 (Buffer: 12/100)
Sent: SOL-USD | $73.86 (Buffer: 13/100)
Sent: BTC-USD | $64048.09 (Buffer: 14/100)
Sent: BTC-USD | $64049.38 (Buffer: 15/100)
Sent: SOL-USD | $73.87 (Buffer: 16/100)
Sent: BTC-USD | $64049.99 (Buffer: 17/100)
Sent: BTC-USD | $64049.99 (Buffer: 18/100)
Sent: BTC-USD | $64049.99 (Buffer: 19/100)
Sent: SOL-USD | $73.87 (Buffer: 20/100)
Sent: BTC-USD | $64050.0 (Buffer: 21/100)
Sent: ETH-USD | $1857.84 (Buffer: 22/100)
Sent: BTC-USD | $64049.99 (Buffer: 23/100)
Sent: BTC-USD | $64049.99 (Buffer: 24/100)
Sent: BTC-USD | $64049.99 (Buffer: 25/100)
Sent: ETH-USD | $1857.98 (Buffer: 26/100)
Sent: BTC-USD | $64049.99 (Buffer: 27/100)
Sent: BTC-USD | $64050.0 (Buffer: 28/100)
Sent: BTC-USD | $64049.99 (Buffer: 29/100)
Sent: BTC-USD | $64049.99 (Buffer: 30/100)
Sent: BTC-USD | $64049.99 (Buffer: 31/100)
Sent: BTC-USD | $64050.0 (Buffer: 32/100)
Sent: BTC-USD | $64052.37 (Buffer: 33/100)
Sent: BTC-USD | $64052.76 (Buffer: 34/100)
Sent: BTC-USD | $64052.76 (Buffer: 35/100)
Sent: BTC-USD | $64052.75 (Buffer: 36/100)
Sent: BTC-USD | $64052.76 (Buffer: 37/100)
Sent: ETH-USD | $1858.0 (Buffer: 38/100)
Sent: SOL-USD | $73.88 (Buffer: 39/100)
Sent: SOL-USD | $73.88 (Buffer: 40/100)
Sent: SOL-USD | $73.88 (Buffer: 41/100)
Sent: BTC-USD | $64052.76 (Buffer: 42/100)
Sent: BTC-USD | $64052.76 (Buffer: 43/100)
Sent: ETH-USD | $1858.0 (Buffer: 44/100)
Sent: BTC-USD | $64054.47 (Buffer: 45/100)
Sent: BTC-USD | $64055.98 (Buffer: 46/100)
Sent: BTC-USD | $64055.98 (Buffer: 47/100)
📦 Flushed 47 trades to S3: raw_batch/batch_20260725_125941_47.json
Sent: BTC-USD | $64055.98 (Buffer: 1/100)
Sent: BTC-USD | $64055.98 (Buffer: 2/100)
Sent: BTC-USD | $64055.98 (Buffer: 3/100)
Sent: BTC-USD | $64055.98 (Buffer: 4/100)
Sent: BTC-USD | $64055.98 (Buffer: 5/100)
Sent: ETH-USD | $1858.0 (Buffer: 6/100)
Sent: BTC-USD | $64055.98 (Buffer: 7/100)
Sent: BTC-USD | $64055.98 (Buffer: 8/100)
Sent: BTC-USD | $64055.98 (Buffer: 9/100)
Sent: BTC-USD | $64055.98 (Buffer: 10/100)
Sent: BTC-USD | $64055.98 (Buffer: 11/100)
Sent: BTC-USD | $64055.98 (Buffer: 12/100)
Sent: ETH-USD | $1858.39 (Buffer: 13/100)
Sent: SOL-USD | $73.9 (Buffer: 14/100)
Sent: BTC-USD | $64055.98 (Buffer: 15/100)
Sent: BTC-USD | $64055.98 (Buffer: 16/100)
Sent: BTC-USD | $64055.98 (Buffer: 17/100)
Sent: BTC-USD | $64055.99 (Buffer: 18/100)
Sent: BTC-USD | $64055.99 (Buffer: 19/100)
Sent: BTC-USD | $64055.99 (Buffer: 20/100)
Sent: BTC-USD | $64055.98 (Buffer: 21/100)
Sent: DOGE-USD | $0.06972 (Buffer: 22/100)
Sent: DOGE-USD | $0.06986 (Buffer: 23/100)
Sent: DOGE-USD | $0.06986 (Buffer: 24/100)
Sent: BTC-USD | $64055.98 (Buffer: 25/100)
Sent: BTC-USD | $64055.98 (Buffer: 26/100)
Sent: BTC-USD | $64055.98 (Buffer: 27/100)
Sent: BTC-USD | $64055.98 (Buffer: 28/100)
Sent: BTC-USD | $64055.98 (Buffer: 29/100)
Sent: BTC-USD | $64055.98 (Buffer: 30/100)
Sent: BTC-USD | $64055.98 (Buffer: 31/100)
Sent: SOL-USD | $73.88 (Buffer: 32/100)
Sent: ETH-USD | $1858.11 (Buffer: 33/100)
Sent: ETH-USD | $1858.11 (Buffer: 34/100)
Sent: BTC-USD | $64052.75 (Buffer: 35/100)
Sent: BTC-USD | $64048.09 (Buffer: 36/100)
Sent: BTC-USD | $64048.08 (Buffer: 37/100)
Sent: BTC-USD | $64048.08 (Buffer: 38/100)
Sent: BTC-USD | $64048.08 (Buffer: 39/100)
Sent: DOGE-USD | $0.06981 (Buffer: 40/100)
Sent: BTC-USD | $64048.09 (Buffer: 41/100)
Sent: BTC-USD | $64048.08 (Buffer: 42/100)
Sent: ETH-USD | $1857.99 (Buffer: 43/100)
Sent: ETH-USD | $1857.99 (Buffer: 44/100)
Sent: ETH-USD | $1858.0 (Buffer: 45/100)
Sent: ETH-USD | $1858.01 (Buffer: 46/100)
Sent: BTC-USD | $64048.09 (Buffer: 47/100)
Sent: BTC-USD | $64048.09 (Buffer: 48/100)
📦 Flushed 48 trades to S3: raw_batch/batch_20260725_130041_48.json
Sent: BTC-USD | $64048.08 (Buffer: 1/100)
Sent: BTC-USD | $64048.08 (Buffer: 2/100)
Sent: BTC-USD | $64048.08 (Buffer: 3/100)
Sent: BTC-USD | $64048.08 (Buffer: 4/100)
Sent: BTC-USD | $64048.09 (Buffer: 5/100)
Sent: BTC-USD | $64048.08 (Buffer: 6/100)
Sent: SOL-USD | $73.88 (Buffer: 7/100)
Sent: BTC-USD | $64048.08 (Buffer: 8/100)
Sent: BTC-USD | $64048.08 (Buffer: 9/100)
Sent: BTC-USD | $64048.08 (Buffer: 10/100)
Sent: BTC-USD | $64048.08 (Buffer: 11/100)
Sent: BTC-USD | $64048.08 (Buffer: 12/100)
Sent: BTC-USD | $64048.08 (Buffer: 13/100)
Sent: SOL-USD | $73.87 (Buffer: 14/100)
Sent: ETH-USD | $1857.98 (Buffer: 15/100)
Sent: BTC-USD | $64048.08 (Buffer: 16/100)
Sent: BTC-USD | $64048.08 (Buffer: 17/100)
Sent: BTC-USD | $64048.09 (Buffer: 18/100)
Sent: BTC-USD | $64048.08 (Buffer: 19/100)
Sent: BTC-USD | $64048.08 (Buffer: 20/100)
Sent: BTC-USD | $64048.08 (Buffer: 21/100)
Sent: BTC-USD | $64048.09 (Buffer: 22/100)
Sent: DOGE-USD | $0.06983 (Buffer: 23/100)
Sent: DOGE-USD | $0.06983 (Buffer: 24/100)
Sent: BTC-USD | $64048.08 (Buffer: 25/100)
Sent: ETH-USD | $1857.88 (Buffer: 26/100)
Sent: SOL-USD | $73.88 (Buffer: 27/100)
Sent: BTC-USD | $64048.09 (Buffer: 28/100)
Sent: BTC-USD | $64048.08 (Buffer: 29/100)
Sent: BTC-USD | $64048.08 (Buffer: 30/100)
Sent: BTC-USD | $64048.09 (Buffer: 31/100)
Sent: BTC-USD | $64048.08 (Buffer: 32/100)
Sent: BTC-USD | $64048.08 (Buffer: 33/100)
Sent: BTC-USD | $64048.08 (Buffer: 34/100)
Sent: BTC-USD | $64048.08 (Buffer: 35/100)
Sent: BTC-USD | $64048.08 (Buffer: 36/100)
Sent: BTC-USD | $64048.08 (Buffer: 37/100)
Sent: BTC-USD | $64048.08 (Buffer: 38/100)
Sent: BTC-USD | $64048.08 (Buffer: 39/100)
Sent: BTC-USD | $64048.08 (Buffer: 40/100)
Sent: BTC-USD | $64048.08 (Buffer: 41/100)
Sent: BTC-USD | $64048.08 (Buffer: 42/100)
Sent: ETH-USD | $1858.06 (Buffer: 43/100)
Sent: BTC-USD | $64048.09 (Buffer: 44/100)
Sent: BTC-USD | $64048.09 (Buffer: 45/100)
Sent: BTC-USD | $64048.09 (Buffer: 46/100)
Sent: BTC-USD | $64048.09 (Buffer: 47/100)
Sent: BTC-USD | $64048.09 (Buffer: 48/100)
📦 Flushed 48 trades to S3: raw_batch/batch_20260725_130141_48.json
Sent: ETH-USD | $1858.03 (Buffer: 1/100)
Sent: SOL-USD | $73.87 (Buffer: 2/100)
Sent: BTC-USD | $64048.09 (Buffer: 3/100)
Sent: BTC-USD | $64048.09 (Buffer: 4/100)
Sent: BTC-USD | $64048.09 (Buffer: 5/100)
Sent: BTC-USD | $64048.09 (Buffer: 6/100)
Sent: BTC-USD | $64048.08 (Buffer: 7/100)
Sent: BTC-USD | $64047.38 (Buffer: 8/100)
Sent: ETH-USD | $1858.05 (Buffer: 9/100)
Sent: BTC-USD | $64047.38 (Buffer: 10/100)
Sent: ETH-USD | $1858.07 (Buffer: 11/100)
Sent: BTC-USD | $64047.39 (Buffer: 12/100)
Sent: ETH-USD | $1858.07 (Buffer: 13/100)
Sent: BTC-USD | $64047.39 (Buffer: 14/100)
Sent: BTC-USD | $64047.38 (Buffer: 15/100)
Sent: BTC-USD | $64047.38 (Buffer: 16/100)
Sent: BTC-USD | $64047.38 (Buffer: 17/100)
Sent: BTC-USD | $64047.38 (Buffer: 18/100)
Sent: BTC-USD | $64047.38 (Buffer: 19/100)
Sent: SOL-USD | $73.88 (Buffer: 20/100)
Sent: BTC-USD | $64047.38 (Buffer: 21/100)
Sent: BTC-USD | $64047.38 (Buffer: 22/100)
Sent: BTC-USD | $64047.38 (Buffer: 23/100)
Sent: BTC-USD | $64047.38 (Buffer: 24/100)
Sent: BTC-USD | $64047.38 (Buffer: 25/100)
Sent: BTC-USD | $64047.39 (Buffer: 26/100)
Sent: BTC-USD | $64051.5 (Buffer: 27/100)
Sent: BTC-USD | $64051.5 (Buffer: 28/100)
Sent: BTC-USD | $64051.5 (Buffer: 29/100)
Sent: BTC-USD | $64051.51 (Buffer: 30/100)
Sent: BTC-USD | $64051.5 (Buffer: 31/100)
Sent: BTC-USD | $64051.5 (Buffer: 32/100)
Sent: BTC-USD | $64051.5 (Buffer: 33/100)
Sent: BTC-USD | $64051.5 (Buffer: 34/100)
Sent: BTC-USD | $64051.5 (Buffer: 35/100)
Sent: BTC-USD | $64051.5 (Buffer: 36/100)
Sent: BTC-USD | $64051.5 (Buffer: 37/100)
Sent: BTC-USD | $64053.58 (Buffer: 38/100)
Sent: BTC-USD | $64054.49 (Buffer: 39/100)
Sent: ETH-USD | $1858.68 (Buffer: 40/100)
Sent: BTC-USD | $64057.9 (Buffer: 41/100)
Sent: BTC-USD | $64057.89 (Buffer: 42/100)
Sent: SOL-USD | $73.88 (Buffer: 43/100)
Sent: ETH-USD | $1858.67 (Buffer: 44/100)
Sent: BTC-USD | $64057.91 (Buffer: 45/100)
Sent: BTC-USD | $64057.91 (Buffer: 46/100)
📦 Flushed 46 trades to S3: raw_batch/batch_20260725_130241_46.json
Sent: BTC-USD | $64057.9 (Buffer: 1/100)
Sent: BTC-USD | $64057.91 (Buffer: 2/100)
Sent: BTC-USD | $64057.9 (Buffer: 3/100)
Sent: BTC-USD | $64057.9 (Buffer: 4/100)
Sent: BTC-USD | $64057.9 (Buffer: 5/100)
Sent: BTC-USD | $64057.9 (Buffer: 6/100)
Sent: BTC-USD | $64057.9 (Buffer: 7/100)
Sent: BTC-USD | $64057.9 (Buffer: 8/100)
Sent: BTC-USD | $64057.91 (Buffer: 9/100)
Sent: BTC-USD | $64057.91 (Buffer: 10/100)
